date,campaign_id,campaign_name,target,match_type,targeting_type,impressions,clicks,cost,orders,sales
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,saffron,phrase,unknown,5,4,5.16,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,saffron extract,phrase,unknown,1,1,1.51,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron pills,phrase,unknown,315,3,5.61,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron supplements,phrase,unknown,2,1,1.71,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron supplements for women,phrase,unknown,6,2,4.33,1,20.99
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,safron,phrase,unknown,32,1,2.0,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 6,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 6,sapphron,phrase,unknown,2,1,1.36,0,0.0
2025-11-06,B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / MANE SKC 'LIONS MANE MUSHROOM',B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / MANE SKC 'LIONS MANE MUSHROOM',lions mane mushroom,exact,unknown,73,1,4.84,1,22.99
2025-11-06,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz,phrase,unknown,9,3,6.46,1,45.98
2025-11-06,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz mushroom 10x complex,broad,unknown,14,1,3.47,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,lions mane,broad,unknown,4,1,1.6,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,mushroom supplements for men,broad,unknown,23,1,2.08,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,nootropics,broad,unknown,7,1,1.29,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,supplement men,broad,unknown,2,1,1.53,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,lions mane supplements,exact,unknown,118,1,2.7,1,22.99
2025-11-06,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom supplements,exact,unknown,18,1,3.87,1,22.99
2025-11-06,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',berberine supplement,exact,unknown,32,2,7.2,2,49.98
2025-11-06,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,exact,unknown,95,6,20.58,1,24.99
2025-11-06,B08HMCY7Y5 (BERBERINE) - SP - LOW BID PRODUCT,B08HMCY7Y5 (BERBERINE) - SP - LOW BID PRODUCT,"asin=""B0083V8UB4""",-,unknown,94,2,6.6,0,0.0
2025-11-06,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,"asin=""B0CD8PV49D""",-,unknown,475,5,10.86,0,0.0
2025-11-06,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,berberine,phrase,unknown,5,4,10.48,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine,broad,unknown,11,1,1.4,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine hcl,broad,unknown,81,2,4.2,1,24.99
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine health,broad,unknown,55,1,2.2,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,berberine phytosoma,broad,unknown,4,1,2.2,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,berberine weight loss supplements,broad,unknown,135,2,4.4,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 6,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 6,organic berberine supplement,broad,unknown,37,1,2.2,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 2,berberine phytosoma,phrase,unknown,2,1,2.32,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,berberine supplement,phrase,unknown,247,9,18.0,1,24.99
2025-11-06,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 1,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B07PSMZ3J1""",-,unknown,48,2,2.86,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 2,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 2,"asin-expanded=""B092VG4DQ9""",-,unknown,2,1,1.43,0,0.0
2025-11-06,B091MGWKT8 (Restore) - SP - AUTO CLOSE,B091MGWKT8 (Restore) - SP - AUTO CLOSE,close-match,-,unknown,2,1,1.84,0,0.0
2025-11-06,B091MGWKT8 (Restore) - SP - PRODUCT,B091MGWKT8 (Restore) - SP - PRODUCT,"asin=""B087QTGP1D""",-,unknown,23,1,1.58,0,0.0
2025-11-06,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad - 1,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad - 1,restore sascha fitness,broad,unknown,19,1,0.45,0,0.0
2025-11-06,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Exact - 1,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Exact - 1,bioperine,exact,unknown,48,1,2.35,0,0.0
2025-11-06,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,close-match,-,unknown,31,1,1.1,0,0.0
2025-11-06,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,mind clarity and focus supplement with omega 3 and b 12,broad,unknown,1,1,3.15,0,0.0
2025-11-06,B0CT7J7X98 (IGNITE) - SP - BRAND,B0CT7J7X98 (IGNITE) - SP - BRAND,Ignite,phrase,unknown,54,1,0.5,0,0.0
2025-11-06,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,exact,unknown,645,5,15.0,0,0.0
2025-11-06,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,metabolism booster,exact,unknown,246,1,2.6,0,0.0
2025-11-06,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,"asin=""B01BXLYEQ0""",-,unknown,2145,8,14.81,1,32.99
2025-11-06,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,"asin=""B0CG3SL43Q""",-,unknown,320,2,2.45,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 1,abdominal fat burner for men,broad,unknown,2,1,1.3,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,fat burners,broad,unknown,3,1,1.0,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,+weight +loss +thermogenic,broad,unknown,134,3,3.33,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,+ignite +metabolism,broad,unknown,15,1,0.03,1,32.99
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 7,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 7,+mens +fat +burner,broad,unknown,3,2,2.8899999999999997,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 1,abdominal fat burner for women,exact,unknown,51,1,1.83,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,fat burners for men,exact,unknown,2657,2,3.25,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B01BXLYEQ0""",-,unknown,3,1,1.0,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,organic fat burner,phrase,unknown,7,3,5.85,1,32.99
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,thermogenic fat burner,phrase,unknown,446,3,4.46,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 16,weight loss pill for men,phrase,unknown,36,1,1.95,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners,phrase,unknown,740,10,13.459999999999999,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women,phrase,unknown,9,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,ignite pills,phrase,unknown,3,1,1.5,1,32.99
2025-11-06,BERBERINE - SP - SKC ' PURE BERBERINE ',BERBERINE - SP - SKC ' PURE BERBERINE ',pure berberine,exact,unknown,1,1,3.0,0,0.0
2025-11-06,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,loose-match,-,unknown,6,3,2.06,0,0.0
2025-11-07,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,loose-match,-,unknown,6,3,0.63,0,0.0
2025-11-07,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,organic saffron supplements,exact,unknown,319,5,11.0,0,0.0
2025-11-07,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,saffron advanced,exact,unknown,44,2,8.23,0,0.0
2025-11-07,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,saffron organic,exact,unknown,69,2,6.27,0,0.0
2025-11-07,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,saffron supplement,exact,unknown,1915,28,100.23,5,125.94
2025-11-07,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,saffron,exact,unknown,329,8,23.17,3,62.97
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',saffron supplements,exact,unknown,87,2,5.98,1,20.99
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',saffron weight loss,exact,unknown,2,2,3.62,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B072K71972""",-,unknown,1022,2,3.0,1,20.99
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B089ZL8VY6""",-,unknown,167,3,9.92,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B097TKQSQD""",-,unknown,143,1,1.23,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B09DTN7P4W""",-,unknown,1645,23,40.54,1,20.99
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,"asin=""B0C9P2714G""",-,unknown,5,1,1.93,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - SKC ' APPETITE SUPPRESSANT FOR WOMEN ',B07W8S6TC3 (SAFFRON) - SP - SKC ' APPETITE SUPPRESSANT FOR WOMEN ',appetite suppressant for women,exact,unknown,1,1,6.64,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 2,saffron 250 mg,broad,unknown,2,2,3.0,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,saffron gold supplement,broad,unknown,26,1,1.5,1,20.99
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,+saffron +gummies,broad,unknown,1,1,0.48,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,+saffron +supplements,broad,unknown,1,1,1.5,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 5,+safron,broad,unknown,4,2,3.0,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,"asin=""B0DV5NBYN2""",-,unknown,2,1,1.43,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B0085MDZDE""",-,unknown,245,2,2.86,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,"asin-expanded=""B0F3W8JQCF""",-,unknown,75,4,4.4,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,saffron,phrase,unknown,302,5,6.0,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron pills,phrase,unknown,175,1,1.87,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron supplements,phrase,unknown,1,1,1.71,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,safron,phrase,unknown,406,2,4.0,0,0.0
2025-11-07,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,B07W8S6TC3 - Saffron Supplement - appetite KW Testing - BM - Cambria,+appetite +suppressants,broad,unknown,13,1,2.93,0,0.0
2025-11-07,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz,phrase,unknown,20,1,0.45,0,0.0
2025-11-07,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz 10 mushroom complex,broad,unknown,5,1,3.47,0,0.0
2025-11-07,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,lions mane,broad,unknown,17,1,1.6,0,0.0
2025-11-07,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,mushrooms,broad,unknown,8,2,2.33,0,0.0
2025-11-07,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,nootropics,broad,unknown,1,1,1.6,1,22.99
2025-11-07,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,supplement men,broad,unknown,4,1,1.6,0,0.0
2025-11-07,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 3,supplement men,exact,unknown,32,1,2.7,0,0.0
2025-11-07,B08HMCY7Y5 (BERBERINE) - SP - EXACT 1,B08HMCY7Y5 (BERBERINE) - SP - EXACT 1,pure berberine,exact,unknown,55,1,2.29,0,0.0
2025-11-07,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',berberine supplement,exact,unknown,33,3,10.27,0,0.0
2025-11-07,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,exact,unknown,51,6,22.15,1,24.99
2025-11-07,B08HMCY7Y5 (BERBERINE) - SP - LOW BID AUTO LOOSE,B08HMCY7Y5 (BERBERINE) - SP - LOW BID AUTO LOOSE,loose-match,-,unknown,1,1,0.44,0,0.0
2025-11-07,B08HMCY7Y5 (BERBERINE) - SP - LOW BID PRODUCT,B08HMCY7Y5 (BERBERINE) - SP - LOW BID PRODUCT,"asin=""B0083V8UB4""",-,unknown,69,2,6.49,0,0.0
2025-11-07,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,"asin=""B0CD8PV49D""",-,unknown,442,4,9.16,1,24.99
2025-11-07,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,berberine,phrase,unknown,8,4,9.39,0,0.0
2025-11-07,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine,broad,unknown,461,1,1.4,0,0.0
2025-11-07,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 6,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 6,pure berberine weight loss,broad,unknown,12,1,2.09,0,0.0
2025-11-07,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 7,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 7,weightloss,broad,unknown,3,2,2.6,0,0.0
2025-11-07,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,berberine supplement,phrase,unknown,265,5,10.0,1,24.99
2025-11-07,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 3,"asin-expanded=""B0CT7J7X98""",-,unknown,25,1,1.18,0,0.0
2025-11-07,B091MGWKT8 (Restore) - SP - AUTO SUBSTITUTES,B091MGWKT8 (Restore) - SP - AUTO SUBSTITUTES,substitutes,-,unknown,1,1,1.34,0,0.0
2025-11-07,B091MGWKT8 (Restore) - SP - PRODUCT,B091MGWKT8 (Restore) - SP - PRODUCT,"asin=""B07W8S6TC3""",-,unknown,105,1,1.87,0,0.0
2025-11-07,B091MGWKT8 (Restore) - SP - PRODUCT,B091MGWKT8 (Restore) - SP - PRODUCT,"asin=""B087QTGP1D""",-,unknown,21,1,1.58,0,0.0
2025-11-07,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad - 1,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad - 1,restore sascha fitness,broad,unknown,25,3,1.33,0,0.0
2025-11-07,B0CT7J7X98 (IGNITE) - SP - BRAND,B0CT7J7X98 (IGNITE) - SP - BRAND,Ignite,phrase,unknown,53,1,0.5,1,32.99
2025-11-07,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,abdominal fat burner for men,exact,unknown,7,1,3.36,0,0.0
2025-11-07,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,fat burner appetite suppressant,exact,unknown,21,4,10.82,0,0.0
2025-11-07,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,exact,unknown,226,1,3.0,0,0.0
2025-11-07,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,metabolism booster,exact,unknown,155,2,5.2,0,0.0
2025-11-07,B0CT7J7X98 (IGNITE) - SP - KWG: WEIGHT / MEN SKC 'WEIGHT LOSS PILLS MEN',B0CT7J7X98 (IGNITE) - SP - KWG: WEIGHT / MEN SKC 'WEIGHT LOSS PILLS MEN',weight loss pills men,exact,unknown,1,1,2.2,0,0.0
2025-11-07,B0CT7J7X98 (IGNITE) - SP - LOW BID AUTO SUBSTITUTES,B0CT7J7X98 (IGNITE) - SP - LOW BID AUTO SUBSTITUTES,substitutes,-,unknown,2,1,0.4,0,0.0
