date,campaign_id,campaign_name,search_term,impressions,clicks,cost,orders,sales
2025-11-05,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,"quemador de grasa con estos componentes toronja, alcachofa,centella asiática, sen y grapefruit",1,1,0.96,0,0.0
2025-11-06,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,organic saffron supplements,481,2,4.4,1,20.99
2025-11-06,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron* - Exact - Main Keywords - SKC - Cambria,organic saffron,65,2,5.31,1,20.99
2025-11-06,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,saffron + advanced,5,1,2.31,0,0.0
2025-11-06,B07W8S6TC3  - Saffron Supplements - *saffron extract* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron extract* - Exact - Main Keywords - SKC - Cambria,saffron extract,454,2,3.2,0,0.0
2025-11-06,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,saffron supplement,273,4,15.67,1,20.99
2025-11-06,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,saffron supplements,1448,27,86.9,7,209.9
2025-11-06,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,saffron,148,1,3.2,0,0.0
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,B07W8S6TC3 (SAFFRON) - SP - AUTO LOOSE,weight loss for women,3,1,0.75,0,0.0
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',saffron supplements,141,2,6.0,0,0.0
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',saffron weight loss,4,2,3.39,0,0.0
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 1,b09dtn7p4w,324,3,5.23,1,20.99
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b072k71972,966,11,16.5,4,83.96
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b089zl8vy6,217,2,5.93,1,20.99
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b097tkqsqd,120,1,1.23,1,20.99
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b09dtn7p4w,1965,17,29.75,4,83.96
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b0cytbtcf6,23,1,1.22,1,20.99
2025-11-06,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,organic saffron,82,1,1.5,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad - 3,saffron supplements for ptsd,1,1,1.5,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Broad Modifier - 4,saffron supplements,25,1,1.5,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Exact ASIN - 1,b0dv5nbyn2,74,1,1.43,1,20.99
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Expanded ASIN - 1,b0dqytrd5d,247,6,8.28,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 1,happy saffron plus,85,1,1.7,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,chamomile saffron tea,1,1,1.26,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,saffron hsa eligible,2,1,1.3,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,third-party tested high potency organic saffron?,1,1,1.3,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 2,why not natural saffron,1,1,1.3,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 3,saffron extract capsules,1,1,1.51,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron pills,315,3,5.61,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,saffron supplement for women,6,2,4.33,1,20.99
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 4,youtheory saffron supplements,2,1,1.71,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 5,safron +,32,1,2.0,0,0.0
2025-11-06,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 6,B07W8S6TC3 - Saffron Supplement - Non Branded - ST - SD Scaling - Cambria  - Phrase - 6,sapphron,2,1,1.36,0,0.0
2025-11-06,B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / MANE SKC 'LIONS MANE MUSHROOM',B087QTGP1D (MUSHROOM) - SP - KWG: MUSHROOM / MANE SKC 'LIONS MANE MUSHROOM',lions mane mushroom,73,1,4.84,1,22.99
2025-11-06,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz elite brain,2,1,2.39,0,0.0
2025-11-06,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz mushroom,1,1,0.5,0,0.0
2025-11-06,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,aceworkz mushroom 10x complex,6,1,3.57,1,45.98
2025-11-06,B087QTGP1D (Mushroom) - SP - BROAD,B087QTGP1D (Mushroom) - SP - BROAD,mushroom 10x complex,14,1,3.47,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 2,lions mane turkey tail reishi chaga cordyceps,4,1,1.6,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 3,mushroom supplement,23,1,2.08,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,erosbites supplement for men,2,1,1.53,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Broad - 4,nootropic,7,1,1.29,0,0.0
2025-11-06,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,B087QTGP1D - M. Complex Supplement - Non Branded - Scaling - Cambria  - Exact - 2,lions mane supplement,118,1,2.7,1,22.99
2025-11-06,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,B087QTGP1D - Mushroom Complex - *mushroom supplements* - Exact - Ranking -  Main Keywords - SKC- Cambria,mushroom supplement,18,1,3.87,1,22.99
2025-11-06,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE / SUPPLEMENT SKC 'BERBERINE SUPPLEMENT',berberine supplement,32,2,7.2,2,49.98
2025-11-06,B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',B08HMCY7Y5 (BERBERINE) - SP - KWG: BERBERINE SKC 'BERBERINE',berberine,95,6,20.58,1,24.99
2025-11-06,B08HMCY7Y5 (BERBERINE) - SP - LOW BID PRODUCT,B08HMCY7Y5 (BERBERINE) - SP - LOW BID PRODUCT,b0083v8ub4,94,2,6.6,0,0.0
2025-11-06,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,B08HMCY7Y5 (BERBERINE) - SP - PRODUCT 1,b0cd8pv49d,475,5,10.86,0,0.0
2025-11-06,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,berberine glp1,1,1,2.86,0,0.0
2025-11-06,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,berberine pcos,1,1,2.86,0,0.0
2025-11-06,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,berberine supplement weight loss small capsules,1,1,2.84,0,0.0
2025-11-06,B08HMCY7Y5 (Berberine) - SP - PHRASE,B08HMCY7Y5 (Berberine) - SP - PHRASE,berberine weight loss supplement,2,1,1.92,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 1,berberine,11,1,1.4,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine folius hcl 97%,1,1,2.0,1,24.99
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine hcl,80,1,2.2,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 2,berberine supplement,55,1,2.2,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 3,berberine 97% phytosoma ?? organic,4,1,2.2,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 5,berberine supplement weight loss,135,2,4.4,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 6,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Broad - 6,berberine organic supplement,37,1,2.2,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 2,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 2,berberine phytosoma ?? organic,2,1,2.32,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,B08HMCY7Y5 - Berberine  - Non Branded - ST - SD - Scaling - Cambria  - Phrase - 3,berberine supplement,247,9,18.0,1,24.99
2025-11-06,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 1,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 1,b09q6m6w9f,1,1,1.43,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 1,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 1,b0cjfxp7yx,47,1,1.43,0,0.0
2025-11-06,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 2,B08HMCY7Y5 - Berberine  - Offensive - ST - SD - Scaling - Cambria  - Expanded ASIN - 2,b0cb54bn1y,2,1,1.43,0,0.0
2025-11-06,B091MGWKT8 (Restore) - SP - AUTO CLOSE,B091MGWKT8 (Restore) - SP - AUTO CLOSE,seed oil detox,2,1,1.84,0,0.0
2025-11-06,B091MGWKT8 (Restore) - SP - PRODUCT,B091MGWKT8 (Restore) - SP - PRODUCT,b087qtgp1d,23,1,1.58,0,0.0
2025-11-06,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad - 1,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Broad - 1,restore sascha fitness,19,1,0.45,0,0.0
2025-11-06,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Exact - 1,B091MGWKT8 - O. Sea Moss - Non Branded - Scaling - Cambria  - Exact - 1,bioperine,48,1,2.35,0,0.0
2025-11-06,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,B0C6L9RBKZ (ELITE BRAIN) - SP - AUTO CLOSE,alcar,31,1,1.1,0,0.0
2025-11-06,B0C6L9RBKZ (Elite Brain) - SP - BROAD,B0C6L9RBKZ (Elite Brain) - SP - BROAD,clear focus supplements,1,1,3.15,0,0.0
2025-11-06,B0CT7J7X98 (IGNITE) - SP - BRAND,B0CT7J7X98 (IGNITE) - SP - BRAND,ignite,54,1,0.5,0,0.0
2025-11-06,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,hydroxycut,645,5,15.0,0,0.0
2025-11-06,B0CT7J7X98 (IGNITE) - SP - EXACT,B0CT7J7X98 (IGNITE) - SP - EXACT,metabolism booster,246,1,2.6,0,0.0
2025-11-06,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b01bxlyeq0,2145,8,14.81,1,32.99
2025-11-06,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,b0cg3sl43q,246,1,1.19,0,0.0
2025-11-06,B0CT7J7X98 (IGNITE) - SP - Product 1,B0CT7J7X98 (IGNITE) - SP - Product 1,weight loss pills,74,1,1.26,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 1,fat burner for men,2,1,1.3,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad - 5,fat burner for men,3,1,1.0,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,thermogenic weight loss,2,1,0.33,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 13,thermogenic weight loss pills for women,132,2,3.0,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 6,metabolism ignite weight loss,15,1,0.03,1,32.99
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 7,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 7,ghost burn fat burner men,1,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 7,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Broad Modifier - 7,non stim fat burner for men no caffeine,2,1,1.39,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 1,abdominal fat burner for women,51,1,1.83,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Exact - 4,fat burner for men,2657,2,3.25,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Expanded ASIN - 1,b07v25n2pl,3,1,1.0,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,organic fat burner,4,2,3.9,1,32.99
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 12,organic fat burner supplement,3,1,1.95,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,animal thermogenic fat burner,186,1,1.46,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 14,thermogenic fat burner,260,2,3.0,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 16,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 16,weight loss pills for men,36,1,1.95,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner,270,2,2.51,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burner muscle gain,1,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,fat burners for women,416,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,glp1 fat burner night and day for women,1,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,love handles fat burner,2,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,night fat burner,12,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,nite burn fat burner,4,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,stimulant free fat burner,9,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermo ignite fat burner,25,1,0.45,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 5,thermogenic fat burner for women,9,1,1.5,0,0.0
2025-11-06,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,B0CT7J7X98 - Ignite Fat Burner - Non Branded - Scaling - Cambria  - Phrase - 8,ignite pills,3,1,1.5,1,32.99
2025-11-06,BERBERINE - SP - SKC ' PURE BERBERINE ',BERBERINE - SP - SKC ' PURE BERBERINE ',pure berberine,1,1,3.0,0,0.0
2025-11-06,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,ace weight loss pills,3,2,1.19,0,0.0
2025-11-06,CATCH ALL - SP - AUTO,CATCH ALL - SP - AUTO,ignite by bravenly global,3,1,0.87,0,0.0
2025-11-07,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,ignitra weight loss,5,2,0.3,0,0.0
2025-11-07,Auto - Catch All - Loose - Cambria,Auto - Catch All - Loose - Cambria,metabolism ignite 3rd party tested,1,1,0.33,0,0.0
2025-11-07,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *organic saffron supplements* - Exact - Main Keywords - SKC - Cambria,organic saffron supplements,319,5,11.0,0,0.0
2025-11-07,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron advanced* - Exact - Main Keywords - SKC - Cambria,saffron advanced,44,2,8.23,0,0.0
2025-11-07,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron organic* - Exact - Main Keywords - SKC - Cambria,saffron organic,69,2,6.27,0,0.0
2025-11-07,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,saffron supplement,325,1,4.0,1,41.98
2025-11-07,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron supplement* - Exact - Main Keywords - SKC - Cambria,saffron supplements,1590,27,96.23,4,83.96
2025-11-07,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,B07W8S6TC3  - Saffron Supplements - *saffron* - Exact - Main Keywords - SKC - Cambria,saffron,329,8,23.17,3,62.97
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON / SUPPLEMENT SKC ' SAFFRON SUPPLEMENTS',saffron supplements,87,2,5.98,1,20.99
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',B07W8S6TC3 (SAFFRON) - SP - KWG: SAFFRON SKC ' SAFFRON WEIGHT LOSS ',saffron weight loss,2,2,3.62,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b072k71972,1022,2,3.0,1,20.99
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b089zl8vy6,167,3,9.92,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b097tkqsqd,143,1,1.23,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b09dtn7p4w,1618,19,33.46,1,20.99
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,b0c9p2714g,5,1,1.93,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,saffron capsules supplement,5,1,1.77,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,saffron tablets,2,1,1.77,0,0.0
2025-11-07,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,B07W8S6TC3 (SAFFRON) - SP - PRODUCT 2,safran supplement,20,2,3.54,0,0.0
